Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Tom Clancy's Splinter Cell: Blacklist,2013,Action,Ubisoft,0.57,0.32,0.01,0.08,0.98,82,58,7.5,383,Ubisoft Toronto,M
Tom Clancy's Splinter Cell: Blacklist,2013,Action,Ubisoft,0.34,0.39,0.06,0.15,0.94,84,27,7.7,314,Ubisoft Toronto,M
Tom Clancy's Splinter Cell: Blacklist,2013,Action,Ubisoft,0.04,0.13,0,0.01,0.19,82,13,7.4,754,Ubisoft Toronto,M
Tom Clancy's Splinter Cell: Blacklist,2013,Action,Ubisoft,0.04,0.07,0,0.01,0.12,75,5,7.8,148,Ubisoft Toronto,M
Tom Clancy's Splinter Cell: Chaos Theory,2005,Action,Ubisoft,0.68,0.38,0,0.05,1.11,94,70,9,160,Ubisoft Montreal,M
Tom Clancy's Splinter Cell: Chaos Theory,2005,Action,Ubisoft,0.36,0.45,0,0.14,0.95,87,29,8.6,53,Ubisoft Montreal,M
Tom Clancy's Splinter Cell: Chaos Theory,2005,Action,Ubisoft,0.08,0.02,0,0,0.1,81,28,8.5,15,Ubisoft Montreal,M
Tom Clancy's Splinter Cell: Chaos Theory,2005,Action,Ubisoft,0.06,0,0,0.01,0.07,50,22,7,25,Gameloft,T
Tom Clancy's Splinter Cell: Conviction,2010,Action,Ubisoft,0,0.08,0,0.02,0.11,83,20,5.2,672,Ubisoft Montreal,M
Tom Clancy's Splinter Cell: Double Agent,2006,Action,Ubisoft,0.67,0.04,0.01,0.06,0.78,85,59,8.1,148,Ubisoft Shanghai,M
Tom Clancy's Splinter Cell: Double Agent,2006,Action,Ubisoft,0.1,0.01,0,0.01,0.13,61,12,7.4,16,Ubisoft Shanghai,M
Tom Clancy's Splinter Cell: Double Agent,2006,Action,Ubisoft,0.04,0.01,0,0,0.06,64,8,7.1,7,Ubisoft Montreal,M
Tom Clancy's Splinter Cell: Double Agent,2007,Action,Ubisoft,0.2,0.03,0,0.03,0.26,78,17,6.5,41,Ubisoft Shanghai,M
Tom Clancy's Splinter Cell: Essentials,2006,Shooter,Ubisoft,0.17,0.01,0,0.02,0.19,58,37,7.5,39,Ubisoft,M
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,Action,Ubisoft,0.82,0.59,0,0.07,1.48,93,74,8.6,68,Ubisoft Shanghai,T
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,Action,Ubisoft,0.52,0.56,0,0.17,1.25,87,45,8.6,34,Ubisoft Shanghai,T
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,Action,Ubisoft,0.06,0.02,0,0,0.08,78,25,8,11,Ubisoft,T
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,Action,Ubisoft,0.05,0.02,0,0,0.06,68,19,6.2,6,Ubisoft,T
Tom Clancy's Splinter Cell 3D,2011,Action,Ubisoft,0.14,0.07,0.07,0.02,0.3,53,32,5.5,26,Ubisoft,T
Tom Clancy's Splinter Cell Classic Trilogy HD,2011,Action,Ubisoft,0.02,0,0,0,0.02,67,21,6.8,29,Ubisoft,M
Tom Clancy's The Division,2016,Shooter,Ubisoft,1.35,1.7,0.15,0.6,3.8,80,64,7,2219,Massive Entertainment,M
Tom Clancy's The Division,2016,Shooter,Ubisoft,1.29,0.68,0,0.2,2.16,80,33,6.9,614,Massive Entertainment,M
Tom Clancy's The Division,2016,Shooter,Ubisoft,0.22,0.15,0,0.04,0.41,79,33,5.8,1188,Massive Entertainment,M
Tony Hawk: RIDE,2009,Sports,Activision,0.69,0.17,0,0.08,0.94,47,15,4.5,21,Buzz Monkey,E10+
Tony Hawk: RIDE,2009,Sports,Activision,0.46,0.1,0,0.05,0.61,46,43,3,67,Robomodo,E10+
Tony Hawk: RIDE,2009,Sports,Activision,0.38,0.14,0,0.07,0.59,44,29,2.1,31,Robomodo,E10+
Tony Hawk: Shred,2010,Sports,Activision,0.18,0.06,0,0.04,0.28,56,5,6.7,6,Robomodo,E
Tony Hawk: Shred,2010,Sports,Activision,0.17,0.06,0,0.02,0.26,53,10,6.6,10,Robomodo,E
Tony Hawk's American Sk8land,2005,Sports,Activision,0.17,0.06,0,0,0.24,64,7,5.4,5,Vicarious Visions,E
Tony Hawk's American Sk8land,2005,Sports,Activision,0.19,0,0,0.02,0.21,84,31,8.7,55,Vicarious Visions,E
Tony Hawk's American Wasteland,2005,Sports,Activision,0.4,0.2,0,0.03,0.62,77,40,7.7,15,Neversoft Entertainment,T
Tony Hawk's American Wasteland,2005,Sports,Activision,0.33,0.08,0,0.01,0.42,76,26,7.7,15,Neversoft Entertainment,T
Tony Hawk's American Wasteland,2005,Sports,Activision,0.28,0.01,0,0.03,0.32,75,43,7.2,21,Neversoft Entertainment,T
Tony Hawk's Downhill Jam,2006,Sports,Activision,0.2,0,0,0.02,0.22,76,34,7,7,Vicarious Visions,E
Tony Hawk's Project 8,2006,Sports,Activision,0.72,0.03,0,0.12,0.87,69,17,7.3,19,Shaba Games,T
Tony Hawk's Project 8,2006,Sports,Activision,0.3,0.22,0.01,0.1,0.63,76,43,7.2,14,Neversoft Entertainment,T
Tony Hawk's Project 8,2006,Sports,Activision,0.41,0.07,0,0.07,0.56,68,11,7.6,14,Page 44 Studios,T
Tony Hawk's Project 8,2006,Sports,Activision,0.44,0.02,0,0.04,0.49,81,65,7.6,38,Neversoft Entertainment,T
Tony Hawk's Pro Skater,1999,Sports,Activision,3.42,1.38,0.02,0.2,5.02,92,18,9.2,69,Neversoft Entertainment,T
Tony Hawk's Pro Skater 2,2000,Sports,Activision,3.05,1.41,0.02,0.2,4.68,98,19,7.7,299,Neversoft Entertainment,T
Tony Hawk's Pro Skater 2,2001,Sports,Activision,0.85,0.31,0,0.02,1.18,95,16,7.5,22,Vicarious Visions,E
Tony Hawk's Pro Skater 2x,2001,Sports,Activision,0.41,0.19,0,0.03,0.63,78,24,8.8,5,Treyarch,T
Tony Hawk's Pro Skater 3,2001,Sports,Activision,2.66,1.29,0.01,0.46,4.41,97,34,7.5,298,Neversoft Entertainment,T
Tony Hawk's Pro Skater 3,2001,Sports,Activision,1.09,0.49,0.02,0.07,1.67,87,10,8.3,36,Shaba Games,E
Tony Hawk's Pro Skater 3,2001,Sports,Activision,0.64,0.17,0,0.02,0.82,91,27,9,27,Neversoft Entertainment,T
Tony Hawk's Pro Skater 3,2002,Sports,Activision,0.34,0.18,0,0.02,0.55,93,22,8.4,17,Neversoft Entertainment,T
Tony Hawk's Pro Skater 3,2002,Sports,Activision,0.37,0.14,0,0.01,0.52,90,20,8,6,Vicarious Visions,E
Tony Hawk's Pro Skater 4,2002,Sports,Activision,2.13,1.18,0.01,0.35,3.67,94,27,8.5,128,Neversoft Entertainment,T
Tony Hawk's Pro Skater 4,2002,Sports,Activision,0.59,0.3,0,0.04,0.93,90,25,8.5,21,Neversoft Entertainment,T
Tony Hawk's Pro Skater 4,2002,Sports,Activision,0.45,0.12,0,0.02,0.58,91,19,8.6,21,Neversoft Entertainment,T
Tony Hawk's Pro Skater 4,2002,Sports,Activision,0.41,0.15,0,0.01,0.57,85,13,8.8,4,Vicarious Visions,E
Tony Hawk's Pro Skater 5,2015,Sports,Activision,0.09,0.08,0,0.03,0.21,32,43,1.5,427,Robomodo,T
Tony Hawk's Pro Skater 5,2015,Sports,Activision,0.09,0.02,0,0.01,0.12,39,18,2.1,132,Robomodo,T
Tony Hawk's Proving Ground,2007,Sports,Activision,0.55,0.02,0,0.09,0.66,65,6,6.6,17,Page 44 Studios,T
Tony Hawk's Proving Ground,2007,Sports,Activision,0.49,0.02,0,0.04,0.56,72,59,5.4,44,Neversoft Entertainment,T
Tony Hawk's Proving Ground,2007,Sports,Activision,0.36,0.04,0,0.04,0.44,73,36,6.6,17,Neversoft Entertainment,T
Tony Hawk's Proving Ground,2007,Sports,Activision,0.22,0.01,0,0.02,0.25,57,8,6.2,19,Page 44 Studios,T
Tony Hawk's Proving Ground,2007,Sports,Activision,0.2,0.01,0,0.02,0.23,79,21,6.7,6,Vicarious Visions,E10+
Tony Hawk's Underground,2003,Sports,Activision,2.29,1.17,0.01,0.42,3.9,90,38,8.7,121,Neversoft Entertainment,T
Tony Hawk's Underground,2003,Sports,Activision,0.85,0.37,0,0.05,1.27,85,33,9.1,26,Neversoft Entertainment,T
Tony Hawk's Underground,2003,Sports,Activision,0.54,0.14,0,0.02,0.7,89,19,8.5,24,Neversoft Entertainment,T
Tony Hawk's Underground,2003,Sports,Activision,0.43,0.16,0,0.01,0.6,86,9,7.7,9,Vicarious Visions,E
Tony Hawk's Underground 2,2004,Sports,Activision,1.25,0.86,0.01,0.26,2.37,83,59,8.8,55,Neversoft Entertainment,T
Tony Hawk's Underground 2,2004,Sports,Activision,0.48,0.24,0,0.03,0.75,83,55,7.8,12,Neversoft Entertainment,T
Tony Hawk's Underground 2,2004,Sports,Activision,0.38,0.1,0,0.01,0.5,82,30,8.9,17,Neversoft Entertainment,T
Tony Hawk's Underground 2 Remix,2005,Sports,Activision,0.46,0.21,0,0.15,0.82,83,49,8,34,Shaba Games,T
Too Human,2008,Role-Playing,Microsoft Game Studios,0.38,0.29,0.03,0.08,0.78,65,80,7,458,Silicon Knights,T
Top Gear Rally,2003,Racing,Kemco,0.06,0.02,0,0,0.09,78,12,7.6,5,Tantalus Interactive,E
Top Gear RPM Tuning,2005,Racing,Wanadoo,0.01,0,0,0,0.02,45,10,7.5,4,Babylon Software,T
Top Gun,2011,Simulation,505 Games,0.06,0,0,0.01,0.07,49,25,4.4,5,Doublesix,T
Top Gun: Combat Zones,2001,Simulation,Titus,0.45,0.35,0,0.12,0.92,63,17,3.3,9,Titus Software,E
Top Gun: Combat Zones,2002,Simulation,Titus,0.12,0.03,0,0,0.15,59,10,7.1,7,Titus Software,E
Top Gun: Hard Lock,2012,Action,505 Games,0.03,0.02,0,0,0.06,54,8,3.5,16,505 Games,T
Top Spin,2003,Sports,Microsoft Game Studios,0.36,0.08,0,0.02,0.46,89,44,8.2,31,Pam Development,E
Top Spin,2005,Sports,Take-Two Interactive,0.05,0.04,0,0.01,0.1,67,28,7.8,12,Pam Development,E
Top Spin 2,2006,Sports,Take-Two Interactive,0.15,0,0,0.01,0.17,75,52,6.8,25,Pam Development,E
Top Spin 3,2008,Action,Take-Two Interactive,0.15,0.37,0,0.07,0.58,68,18,5.7,29,Pam Development,E
Top Spin 3,2008,Action,Take-Two Interactive,0.08,0.36,0,0.12,0.57,75,36,7.5,20,Pam Development,E
Top Spin 3,2008,Action,Take-Two Interactive,0.09,0.4,0,0.07,0.56,78,47,7.6,36,Pam Development,E
Top Spin 4,2011,Sports,Take-Two Interactive,0.17,0.39,0,0.13,0.69,82,37,7.7,55,2K Czech,E
Top Spin 4,2011,Sports,Take-Two Interactive,0.15,0.22,0,0.04,0.41,84,54,8.2,70,2K Czech,E
Top Spin 4,2011,Sports,Take-Two Interactive,0.04,0.08,0,0.02,0.14,54,8,7.4,7,2K Games,E
Torchlight,2009,Role-Playing,JoWood Productions,0,0.06,0,0.01,0.07,83,57,8,794,Runic Games,T
Tork: Prehistoric Punk,2005,Platform,Microsoft Game Studios,0.02,0.01,0,0,0.03,62,21,6.2,6,Tiwak,E
Tornado Outbreak,2009,Action,Konami Digital Entertainment,0.09,0,0,0.01,0.1,71,7,8.2,5,Loose Cannon Studios,E10+
Tornado Outbreak,2009,Action,Konami Digital Entertainment,0.08,0,0,0.01,0.09,69,15,7.6,8,Loose Cannon Studios,E10+
Tornado Outbreak,2009,Action,Konami Digital Entertainment,0.07,0,0,0.01,0.08,62,12,8,6,Loose Cannon Studios,E10+
Total Overdose: A Gunslinger's Tale in Mexico,2005,Shooter,Eidos Interactive,0.04,0.04,0,0.01,0.09,71,36,9,25,Deadline Games,M
Total Overdose: A Gunslinger's Tale in Mexico,2005,Shooter,Eidos Interactive,0.02,0.01,0,0,0.02,71,28,9.2,27,Deadline Games,M
Total War: Attila,2015,Strategy,Sega,0.09,0.13,0,0.02,0.24,80,66,7.3,520,Creative Assembly,T
Total War: Rome II,2013,Strategy,Sega,0.12,0.53,0,0.07,0.72,76,71,4.2,3742,Creative Assembly,T
Total War: Shogun 2,2011,Strategy,Sega,0.19,0.31,0,0.09,0.6,90,62,8.3,1180,Creative Assembly,T
Total War: WARHAMMER,2016,Strategy,Sega,0,0.12,0,0.01,0.13,86,77,7.3,556,Creative Assembly,T
Touch Detective,2006,Adventure,505 Games,0.06,0.02,0,0.01,0.09,60,25,6.8,6,BeeWorks,E10+
TouchMaster,2007,Puzzle,Midway Games,0.48,1.27,0,0.24,2,71,19,5.7,9,Midway Studios - San Diego,E10+
Touch My Katamari,2011,Puzzle,Namco Bandai Games,0.07,0.03,0,0.02,0.12,69,41,7.4,51,Bandai Namco Games,E10+
Touch the Dead,2007,Shooter,Eidos Interactive,0.2,0,0,0.02,0.22,56,31,5.6,5,Secret Stash Games,M
Touhou Genso Rondo: Bullet Ballet,2016,Shooter,Nippon Ichi Software,0.02,0,0,0,0.02,55,19,4.7,34,"Mediascape, CUBETYPE",E10+
Toukiden: The Age of Demons,2013,Action,Tecmo Koei,0.04,0.04,0.25,0.02,0.35,71,44,8,136,Omega Force,T
Toukiden Kiwami,2014,Action,Tecmo Koei,0.02,0.02,0.17,0.01,0.23,82,5,8.6,42,"Omega Force, Koei Tecmo Games",T
Toukiden Kiwami,2015,Action,Tecmo Koei,0.05,0.07,0.02,0.02,0.17,74,35,7.6,74,Koei Tecmo Games,T
Tour de France 2014,2014,Sports,Focus Home Interactive,0,0.03,0,0,0.03,53,9,5.1,22,Cyanide,E
Tournament of Legends,2010,Fighting,Sega,0.04,0.02,0,0.01,0.06,45,38,6.9,11,High Voltage Software,T
Toy Shop,2008,Simulation,Majesco Entertainment,0.03,0,0,0,0.03,31,7,5.4,11,"Gameinvest, Seed Studios, Lda",E
Toy Soldiers: War Chest,2015,Action,Ubisoft,0.06,0,0,0.01,0.07,62,19,7.7,61,Krome Studios,N/A
Toy Soldiers: War Chest,2015,Action,Ubisoft,0.05,0,0,0.01,0.06,60,14,8.4,50,Krome Studios,N/A
Toy Story Mania!,2009,Misc,Disney Interactive Studios,1.04,0.66,0,0.18,1.88,49,15,6.6,13,Papaya Studios,E
Toy Story Racer,2001,Racing,Activision,0.08,0.06,0,0.01,0.15,76,8,8.7,9,Traveller's Tales,E
Trace Memory,2005,Adventure,Nintendo,0.15,0.01,0.12,0.01,0.29,70,51,8.1,42,Cing,T
TrackMania: Build to Race,2010,Racing,Focus Home Interactive,0.09,0.11,0,0.02,0.23,74,17,6.8,5,Firebrand Games,E
TrackMania DS,2008,Racing,Focus Home Interactive,0.06,0.01,0,0.01,0.08,75,38,6.9,12,Firebrand Games,E
TrackMania Turbo,2016,Action,Ubisoft,0.03,0.26,0,0.05,0.35,81,52,7.9,110,Nadeo,E
TrackMania Turbo,2016,Action,Ubisoft,0.02,0.04,0,0,0.06,76,12,7.7,27,Nadeo,E
TrackMania Turbo,2016,Action,Ubisoft,0,0.01,0,0,0.01,79,13,6.8,42,Nadeo,E
Transformers,2004,Shooter,Atari,0.63,0.49,0,0.16,1.29,75,51,8.6,27,Melbourne House,T
Transformers: Cybertron Adventures,2010,Action,Activision,0.14,0.1,0,0.02,0.27,41,15,6.5,8,Next Level Games,T
Transformers: Dark of the Moon,2011,Action,Activision,0.11,0.18,0,0.06,0.34,57,41,5.6,27,High Moon Studios,T
Transformers: Dark of the Moon,2011,Action,Activision,0.13,0.12,0,0.03,0.28,59,53,6.7,30,High Moon Studios,T
Transformers: Devastation,2015,Action,Activision,0.1,0.09,0,0.04,0.23,77,50,7.5,160,PlatinumGames,T
Transformers: Devastation,2015,Action,Activision,0.09,0.04,0,0.01,0.14,75,25,7.9,55,PlatinumGames,T
Transformers: Devastation,2015,Action,Activision,0,0.03,0,0,0.03,74,9,7.6,56,PlatinumGames,T
Transformers: Fall of Cybertron,2012,Action,Activision,0.28,0.12,0,0.04,0.44,79,52,8.3,160,High Moon Studios,T
Transformers: Fall of Cybertron,2012,Action,Activision,0.19,0.14,0,0.06,0.39,77,32,8.2,87,High Moon Studios,T
Transformers: Fall of Cybertron,2012,Action,Activision,0.01,0,0,0,0.01,78,13,7.9,121,"High Moon Studios, Mercenary Technologies",T
Transport Fever,2016,Simulation,Astragon,0,0.03,0,0,0.04,70,11,7,28,Urban Games,N/A
Transworld Snowboarding,2002,Sports,Atari,0.07,0.02,0,0,0.09,74,14,9.2,14,Housemarque,T
Transworld Surf,2002,Sports,Atari,0.09,0.07,0,0.02,0.19,76,15,8.5,6,Rockstar San Diego,T
Trapped Dead,2011,Strategy,Iceberg Interactive,0,0.02,0,0,0.02,50,14,4.7,57,"Headup Games, Crenetic Studios",N/A
Trapt,2005,Action,Tecmo Koei,0.03,0.02,0,0.01,0.06,60,36,7.9,14,Paon Corporation,M
Trauma Center: New Blood,2007,Simulation,Nintendo,0.22,0.04,0.01,0.02,0.29,77,43,8,20,Atlus,T
Trauma Center: Second Opinion,2006,Simulation,Nintendo,0.28,0.01,0.03,0.03,0.34,80,49,8,47,Atlus,T
Trauma Center: Under the Knife,2005,Simulation,Nintendo,0.3,0.01,0.02,0.03,0.35,81,45,8.7,45,ITL,T
Trauma Center: Under the Knife 2,2008,Simulation,Atlus,0.1,0,0,0.01,0.11,79,29,8.5,11,Vanguard,T
Trials Fusion,2014,Racing,Ubisoft,0.13,0.22,0.01,0.07,0.42,79,51,7.2,244,RedLynx,E10+
Trials Fusion,2014,Racing,Ubisoft,0.12,0.1,0,0.02,0.24,80,28,7.1,158,RedLynx,E10+
Trials Fusion,2014,Racing,Ubisoft,0,0.03,0,0,0.03,80,12,6.8,97,RedLynx,E10+
Trigger Man,2004,Shooter,Play It,0.08,0.06,0,0.02,0.16,32,4,4.8,16,Point of View,T
Trine,2009,Action,Nobilis,0,0.01,0,0,0.01,80,50,8.2,488,"Frozenbyte, Inc.",E10+
Trine 2,2011,Platform,Focus Home Interactive,0,0.03,0,0.01,0.04,84,55,8.4,667,"Frozenbyte, Inc.",E10+
TRINITY: Souls of Zill O'll,2010,Role-Playing,Ubisoft Annecy,0.06,0.03,0.03,0.01,0.14,55,34,6.2,33,Omega Force,T
Trinity Universe,2009,Role-Playing,Nippon Ichi Software,0.07,0.05,0.03,0.02,0.18,62,25,7.2,28,"Gust, Idea Factory",T
Trivial Pursuit,2009,Misc,Electronic Arts,0.12,0.21,0,0.04,0.37,66,19,6.4,9,EA Bright Light,E
Trivial Pursuit,2009,Misc,Electronic Arts,0.12,0.11,0,0.05,0.28,66,13,7.1,7,EA Bright Light,E
Trivial Pursuit unhinged,2004,Misc,Atari,0.07,0.02,0,0,0.09,58,10,8,4,Artech Studios,T
TRON: Evolution,2010,Action,Disney Interactive Studios,0.27,0.09,0,0.05,0.42,58,47,6.2,28,Propaganda Games,T
TRON: Evolution,2010,Action,Disney Interactive Studios,0.24,0.05,0,0.02,0.31,58,51,6,41,Propaganda Games,T
TRON: Evolution,2010,Action,Disney Interactive Studios,0.06,0,0,0,0.07,57,11,6,25,Propaganda Games,T
Tron 2.0: Killer App,2004,Action,Disney Interactive Studios,0.04,0.01,0,0,0.06,69,36,4.3,4,Climax Group,T
Tropico 3,2009,Strategy,Kalypso Media,0.15,0.02,0.03,0.01,0.22,75,33,6.6,22,Haemimont,T
Tropico 3,2009,Strategy,Kalypso Media,0,0.04,0,0.01,0.04,79,48,8.1,184,Haemimont,T
Tropico 4,2011,Strategy,Kalypso Media,0.1,0.13,0,0.04,0.27,78,46,7.7,359,Haemimont,T
Tropico 4: Modern Times,2012,Strategy,Kalypso Media,0,0.02,0,0,0.02,78,11,8,58,Haemimont,T
Tropico 5,2014,Simulation,Kalypso Media,0.02,0.09,0,0.01,0.12,75,51,7,351,Haemimont,T
Tropico 5,2014,Simulation,Kalypso Media,0.03,0.02,0,0,0.06,71,4,7.2,9,Haemimont,T
Tropico 5,2015,Simulation,Kalypso Media,0.06,0.16,0.06,0.04,0.31,76,17,7.1,110,Haemimont,T
True Crime: New York City,2005,Action,Activision,0.21,0.06,0,0.01,0.28,60,43,7.8,17,Exakt,M
True Crime: New York City,2005,Action,Activision,0.13,0.03,0,0,0.17,59,25,8.8,24,Exakt,M
True Crime: Streets of LA,2003,Action,Activision,1.89,1.05,0.02,0.31,3.27,77,39,8,94,"Luxoflux, Inc.",M
True Crime: Streets of LA,2003,Action,Activision,0.96,0.37,0,0.05,1.38,77,39,7.8,28,"Luxoflux, Inc.",M
True Crime: Streets of LA,2003,Action,Activision,0.44,0.11,0,0.02,0.56,77,29,7.3,29,Exakt,M
True Swing Golf,2005,Sports,Nintendo,0.11,0,0.04,0.01,0.16,66,32,7.7,11,T&E Soft,E
Truth or Lies,2010,Misc,THQ,0.07,0.03,0,0.01,0.11,28,6,5.2,6,THQ,T
Turning Point: Fall of Liberty,2008,Shooter,Codemasters,0.23,0.04,0,0.02,0.29,43,44,6.8,87,Spark Unlimited,T
Turning Point: Fall of Liberty,2008,Shooter,Codemasters,0.21,0.01,0,0.02,0.24,42,28,5.5,33,Spark Unlimited,T
Turn It Around,2006,Action,505 Games,0.03,0,0,0,0.03,39,11,4.5,4,"Taito Corporation, 505 Games",E
Turok,2008,Action,Touchstone,0.46,0.2,0.01,0.07,0.75,69,63,7.1,120,Propaganda Games,M
Turok,2008,Action,Touchstone,0.35,0.21,0.01,0.1,0.67,67,38,6,39,Propaganda Games,M
Turok,2008,Action,Touchstone,0,0.01,0,0,0.01,65,16,6.5,55,Propaganda Games,M
Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.64,0.5,0,0.17,1.31,61,20,7.3,27,Acclaim,M
Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.39,0.14,0,0.02,0.55,68,25,6.7,9,Acclaim,M
Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.3,0.08,0,0.01,0.38,70,19,7,21,Acclaim,M
Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.08,0.03,0,0,0.12,72,8,7,5,RFX Interactive,T
TV Superstars,2010,Misc,Sony Computer Entertainment,0.07,0.12,0,0.05,0.25,56,17,4.9,8,SCE Studio Cambridge,E
Twin Strike: Operation Thunder,2008,Shooter,Zoo Games,0.04,0,0,0,0.04,50,7,8.3,6,Naps Team,E10+
Twisted Metal: Black,2001,Racing,Sony Computer Entertainment,1.19,0.17,0,0.05,1.41,91,15,8.4,98,Incognito Inc.,M
Twisted Metal: Head On,2005,Action,Sony Computer Entertainment,0.71,0,0,0.06,0.77,79,45,8.2,38,Incognito Inc.,T
Two Worlds,2007,Role-Playing,SouthPeak Games,0.41,0.22,0,0.07,0.7,50,44,5.5,182,Reality Pump,M
Two Worlds II,2011,Role-Playing,Unknown,0.4,0.07,0.03,0.03,0.54,67,50,6.6,140,Reality Pump,M
Two Worlds II,2011,Role-Playing,Unknown,0.26,0.1,0.06,0.05,0.46,70,28,7,65,Reality Pump,M
Two Worlds II,2011,Role-Playing,Unknown,0.09,0.09,0,0.02,0.2,76,31,6.5,315,Reality Pump,M
Tycoon City: New York,2006,Strategy,Atari,0,0.02,0,0,0.02,67,30,8.3,4,Deep Red,T
Ty the Tasmanian Tiger,2002,Platform,Electronic Arts,0.57,0.45,0,0.15,1.17,70,14,8.8,60,Krome Studios,E
Ty the Tasmanian Tiger,2002,Platform,Electronic Arts,0.21,0.05,0,0.01,0.27,69,12,8.7,15,Krome Studios,E
Ty the Tasmanian Tiger,2002,Platform,Electronic Arts,0.14,0.04,0,0.01,0.18,68,13,8.5,11,Krome Studios,E
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Platform,Electronic Arts,0.26,0.2,0,0.07,0.53,71,24,8.2,22,Krome Studios,E
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Platform,Electronic Arts,0.15,0.04,0,0.01,0.2,70,20,8.6,11,Krome Studios,E
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Platform,Electronic Arts,0.08,0.02,0,0,0.11,69,29,8.8,4,Krome Studios,E
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Action,Activision,0.09,0.07,0,0.02,0.19,68,13,8.1,15,Krome Studios,E10+
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Action,Activision,0.07,0.02,0,0,0.09,68,11,8,9,Krome Studios,E10+
uDraw Studio: Instant Artist,2011,Misc,THQ,0.01,0.01,0,0,0.02,54,5,5.7,6,THQ,E
UEFA Champions League 2006-2007,2007,Sports,Electronic Arts,0.04,0.01,0,0,0.05,72,27,8.2,10,EA Canada,E
UEFA Euro 2004: Portugal,2004,Sports,Electronic Arts,0.07,0.05,0,0.02,0.14,76,21,6.4,18,EA Canada,E
UEFA Euro 2004: Portugal,2004,Sports,Electronic Arts,0.04,0.01,0,0,0.05,74,21,8.1,9,EA Canada,E
UEFA Euro 2016,2016,Sports,Konami Digital Entertainment,0,0.22,0.04,0.04,0.29,72,7,6.6,8,Konami,E
UFC: Sudden Impact,2004,Fighting,Global Star,0.09,0.07,0,0.02,0.18,54,29,7.7,7,Opus,T
UFC: Tapout 2,2003,Fighting,Capcom,0.08,0.02,0,0,0.1,66,14,7.3,4,DreamFactory,T
UFC 2009 Undisputed,2009,Fighting,THQ,1.48,0.39,0,0.19,2.06,83,68,7.9,51,Yuke's,T
UFC 2009 Undisputed,2009,Fighting,THQ,1.07,0.44,0.01,0.24,1.76,84,58,8.1,47,THQ,T
UFC Personal Trainer: The Ultimate Fitness System,2011,Sports,THQ,0.53,0.18,0,0.06,0.77,70,36,6.5,15,THQ,E
UFC Personal Trainer: The Ultimate Fitness System,2011,Sports,THQ,0.08,0.08,0,0.03,0.19,65,8,2.4,5,THQ,E
UFC Undisputed 2010,2010,Fighting,THQ,0.8,0.4,0.02,0.18,1.41,85,54,7.2,48,Yuke's,T
UFC Undisputed 2010,2010,Fighting,THQ,0.9,0.31,0,0.11,1.32,84,70,6.7,80,Yuke's,T
UFC Undisputed 2010,2010,Fighting,THQ,0.11,0.06,0,0.04,0.21,74,27,7,13,Yuke's,T
UFC Undisputed 3,2012,Action,THQ,0.55,0.32,0.03,0.13,1.03,86,30,7.4,92,Yuke's,T
UFC Undisputed 3,2012,Action,THQ,0.72,0.2,0,0.08,0.99,85,60,7.6,88,Yuke's,T
Ultimate Band,2008,Misc,Disney Interactive Studios,0.18,0.03,0,0.02,0.23,59,17,5.5,4,Disney Interactive Studios,E10+
Ultimate Brain Games,2003,Misc,Telegames,0.06,0.02,0,0,0.08,80,9,8.3,7,Cosmigo,E
Ultimate Fighting Championship,2000,Fighting,Ubisoft,0.14,0.09,0,0.02,0.25,53,6,7.4,16,Opus,T
Ultimate Fighting Championship: Throwdown,2002,Fighting,Ubisoft,0.16,0.12,0,0.04,0.32,68,19,8,8,Opus,T
Ultimate Ghosts 'n Goblins,2006,Platform,Capcom,0.07,0,0,0.01,0.08,72,49,7.7,18,TOSE,E10+
Ultimate Marvel vs. Capcom 3,2011,Fighting,Capcom,0.17,0.08,0,0.04,0.29,80,48,7.7,93,Capcom,T
Ultimate Marvel vs. Capcom 3,2011,Fighting,Capcom,0,0.04,0.04,0.01,0.09,80,36,6.2,114,Capcom,T
Ultimate Marvel vs. Capcom 3,2011,Fighting,Capcom,0,0.03,0.04,0,0.07,79,44,6.2,85,Capcom,T
Ultimate Mortal Kombat,2007,Fighting,Midway Games,0.07,0.01,0,0.01,0.09,73,26,8.6,22,Other Ocean Interactive,M
Ultimate NES Remix,2014,Action,Unknown,0.15,0.09,0,0.02,0.27,69,16,7.6,32,Indies Zero,E
Ultimate Spider-Man,2005,Action,Activision,0.6,0.02,0,0.1,0.72,74,52,7.9,54,Treyarch,T
