Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Story Focus,Gameplay Focus,Series
The Peanuts Movie: Snoopy's Grand Adventure,2015.0,Action,Activision,0.0,0.02,0.0,0.0,0.03,59.0,4.0,6.6,19.0,"Activision, Behaviour Interactive",E,,x,
The Polar Express,2004.0,Adventure,THQ,0.11,0.09,0.0,0.03,0.23,39.0,10.0,4.3,6.0,Blue Tongue,E,,x,
The Polar Express,2004.0,Adventure,THQ,0.08,0.02,0.0,0.0,0.11,40.0,7.0,4.7,9.0,Blue Tongue Entertainment,E,,x,
The Powerpuff Girls: Chemical X-Traction,2001.0,Action,BAM! Entertainment,0.14,0.1,0.0,0.02,0.25,30.0,6.0,6.3,4.0,VIS Entertainment,E,,x,
The Powerpuff Girls: Relish Rampage,2002.0,Action,BAM! Entertainment,0.22,0.17,0.0,0.06,0.45,46.0,5.0,6.8,5.0,VIS Entertainment,E,,x,
The Punisher,2005.0,Action,THQ,0.25,0.2,0.0,0.07,0.52,68.0,44.0,8.2,56.0,Volition Inc.,M,,x,
Theresia...,2008.0,Adventure,Arc System Works,0.05,0.0,0.0,0.0,0.06,61.0,6.0,8.0,8.0,WorkJam,M,,x,
The Saboteur,2009.0,Action,Electronic Arts,0.26,0.2,0.0,0.05,0.51,73.0,69.0,8.2,141.0,Pandemic Studios,M,x,x,
The Saboteur,2009.0,Action,Electronic Arts,0.2,0.21,0.0,0.07,0.48,72.0,54.0,8.1,118.0,Pandemic Studios,M,x,x,
The Saboteur,2009.0,Action,Electronic Arts,0.0,0.05,0.0,0.01,0.06,76.0,20.0,8.0,236.0,Pandemic Studios,M,x,x,
The Scorpion King: Rise of the Akkadian,2002.0,Action,Universal Interactive,0.11,0.09,0.0,0.03,0.23,47.0,12.0,7.2,6.0,VU Games,T,,x,
The Secret World,2012.0,Role-Playing,Funcom,0.07,0.08,0.0,0.02,0.17,74.0,55.0,8.2,1326.0,Funcom,M,,x,
The Settlers,2007.0,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11,39.0,6.0,5.6,7.0,Blue Byte,E,,x,
The Settlers: Rise of an Empire,2007.0,Strategy,Ubisoft,0.01,0.01,0.0,0.0,0.02,66.0,19.0,7.7,44.0,Blue Byte,E10+,,x,
The Settlers 7: Paths to a Kingdom,2010.0,Strategy,Ubisoft,0.0,0.27,0.0,0.05,0.31,79.0,33.0,5.2,213.0,Blue Byte,E10+,,x,
The Shoot,2010.0,Shooter,Sony Computer Entertainment,0.13,0.15,0.01,0.05,0.34,60.0,39.0,6.2,11.0,Cohort Studios,T,,x,
The Simpsons: Road Rage,2001.0,Racing,Electronic Arts,2.02,1.17,0.0,0.42,3.61,64.0,23.0,7.7,32.0,Fox Interactive,T,,x,
The Simpsons: Road Rage,2001.0,Racing,Electronic Arts,0.78,0.26,0.0,0.01,1.05,61.0,17.0,8.3,6.0,Fox Interactive,T,,x,
The Simpsons: Road Rage,2001.0,Racing,Electronic Arts,0.19,0.05,0.0,0.01,0.24,67.0,16.0,7.7,12.0,Radical Entertainment,T,,x,
The Simpsons: Road Rage,2003.0,Racing,THQ,0.86,0.32,0.0,0.02,1.19,55.0,14.0,6.8,9.0,Altron,E,,x,
The Simpsons Game,2007.0,Action,Electronic Arts,0.35,0.03,0.0,1.13,1.51,68.0,10.0,8.2,27.0,Electronic Arts,T,,x,
The Simpsons Game,2007.0,Action,Electronic Arts,0.56,0.77,0.0,0.17,1.51,69.0,17.0,7.3,18.0,Griptonite Games,T,,x,
The Simpsons Game,2007.0,Action,Electronic Arts,0.24,0.54,0.0,0.3,1.07,59.0,7.0,6.7,15.0,"Electronic Arts, Rebellion",T,,x,
The Simpsons Game,2007.0,Action,Electronic Arts,0.54,0.39,0.0,0.11,1.03,71.0,52.0,7.7,71.0,"Electronic Arts, EA Redwood Shores",T,,x,
The Simpsons Game,2007.0,Action,Electronic Arts,0.45,0.46,0.0,0.11,1.01,64.0,19.0,6.1,38.0,"Electronic Arts, Rebellion",T,,x,
The Simpsons Game,2007.0,Action,Electronic Arts,0.38,0.36,0.0,0.15,0.88,71.0,30.0,7.5,49.0,EA Redwood Shores,T,,x,
The Simpsons Skateboarding,2002.0,Sports,Electronic Arts,0.36,0.9,0.0,0.27,1.52,38.0,21.0,5.0,26.0,The Code Monkeys,T,,x,
The Sims,2000.0,Simulation,Electronic Arts,0.01,0.03,0.0,0.01,0.05,92.0,38.0,7.9,451.0,Maxis,T,,x,
The Sims,2003.0,Simulation,Electronic Arts,1.41,1.12,0.0,0.24,2.77,83.0,33.0,7.7,46.0,Edge of Reality,T,,x,
The Sims,2003.0,Simulation,Electronic Arts,0.35,0.13,0.0,0.01,0.49,85.0,16.0,7.7,22.0,Edge of Reality,T,,x,
The Sims,2003.0,Simulation,Electronic Arts,0.31,0.1,0.0,0.01,0.42,84.0,17.0,6.9,20.0,Edge of Reality,T,,x,
The Sims: Bustin' Out,2003.0,Simulation,Electronic Arts,1.07,1.19,0.0,0.18,2.43,81.0,26.0,8.4,42.0,Maxis,T,,x,
The Sims: Bustin' Out,2003.0,Simulation,Electronic Arts,0.43,0.2,0.0,0.03,0.66,81.0,30.0,9.0,15.0,Maxis,T,,x,
The Sims: Bustin' Out,2003.0,Simulation,Electronic Arts,0.4,0.14,0.0,0.02,0.56,81.0,26.0,8.9,12.0,Maxis,T,,x,
The Sims: Hot Date,2001.0,Simulation,Electronic Arts,1.81,0.0,0.0,0.0,1.82,85.0,17.0,7.9,70.0,Maxis,T,,x,
The Sims: House Party,2001.0,Simulation,Electronic Arts,1.23,0.83,0.0,0.1,2.16,74.0,17.0,7.9,30.0,Maxis,T,,x,
The Sims: Livin Large,2000.0,Misc,Electronic Arts,1.67,1.18,0.0,0.13,2.99,82.0,23.0,6.6,20.0,Maxis,T,,x,
The Sims: Makin' Magic,2003.0,Simulation,Electronic Arts,1.03,0.8,0.0,0.09,1.92,80.0,22.0,8.6,31.0,Maxis,T,,x,
The Sims: Medieval,2011.0,Simulation,Electronic Arts,0.28,0.32,0.0,0.09,0.69,77.0,56.0,6.1,173.0,The Sims Studio,T,,x,
The Sims: Superstar,2003.0,Simulation,Electronic Arts,1.67,0.0,0.0,0.0,1.68,79.0,20.0,8.2,25.0,Maxis,T,,x,
The Sims: Unleashed,2002.0,Simulation,Electronic Arts,2.03,1.56,0.0,0.17,3.76,79.0,21.0,8.0,29.0,Maxis,T,,x,
The Sims: Vacation,2002.0,Simulation,Electronic Arts,1.72,1.21,0.0,0.14,3.07,75.0,18.0,7.8,22.0,Maxis,T,,x,
The Sims 2,2004.0,Simulation,Electronic Arts,0.02,0.24,0.0,0.04,0.29,90.0,61.0,8.8,676.0,Maxis,T,,x,
The Sims 2,2005.0,Simulation,Electronic Arts,0.49,0.55,0.0,0.33,1.37,65.0,17.0,6.9,32.0,Maxis,T,,x,
The Sims 2,2005.0,Simulation,Electronic Arts,0.81,0.05,0.0,0.07,0.93,70.0,13.0,6.1,24.0,Griptonite Games,E10+,,x,
The Sims 2,2005.0,Simulation,Electronic Arts,0.67,0.03,0.0,0.11,0.81,75.0,31.0,4.4,166.0,Maxis,T,,x,
The Sims 2,2005.0,Simulation,Electronic Arts,0.28,0.1,0.0,0.01,0.39,58.0,11.0,7.5,6.0,Maxis,E10+,,x,
The Sims 2,2005.0,Simulation,Electronic Arts,0.26,0.07,0.0,0.01,0.33,73.0,22.0,8.3,8.0,Maxis,T,,x,
The Sims 2,2005.0,Simulation,Electronic Arts,0.19,0.05,0.0,0.01,0.25,75.0,31.0,7.1,8.0,Maxis,T,,x,
The Sims 2: Apartment Life,2008.0,Simulation,Electronic Arts,0.0,0.07,0.0,0.01,0.09,75.0,10.0,7.7,19.0,Electronic Arts,T,,x,
The Sims 2: Apartment Pets,2008.0,Simulation,Electronic Arts,0.31,0.3,0.0,0.07,0.69,50.0,12.0,3.3,4.0,Full Fat,E,,x,
The Sims 2: Bon Voyage,2007.0,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.03,74.0,9.0,7.3,24.0,Maxis,T,,x,
The Sims 2: Castaway,2007.0,Simulation,Electronic Arts,0.44,0.63,0.0,0.14,1.2,73.0,19.0,8.2,10.0,Maxis,T,,x,
The Sims 2: Castaway,2007.0,Simulation,Electronic Arts,0.08,0.46,0.0,0.25,0.79,64.0,5.0,7.3,18.0,Maxis,E10+,,x,
The Sims 2: Castaway,2007.0,Simulation,Electronic Arts,0.62,0.04,0.0,0.06,0.71,66.0,8.0,4.0,5.0,Full Fat,E,,x,
The Sims 2: Castaway,2007.0,Simulation,Electronic Arts,0.3,0.01,0.0,0.05,0.37,71.0,17.0,8.0,15.0,EA Redwood Shores,T,,x,
The Sims 2: Nightlife,2005.0,Simulation,Electronic Arts,1.22,0.05,0.0,0.0,1.27,76.0,31.0,6.6,71.0,Maxis,T,,x,
The Sims 2: Open for Business,2006.0,Simulation,Electronic Arts,0.46,0.05,0.0,0.0,0.52,78.0,29.0,8.6,35.0,Maxis,T,,x,
The Sims 2: Pets,2006.0,Simulation,Electronic Arts,0.92,0.93,0.0,0.22,2.07,49.0,5.0,5.2,24.0,Full Fat,E,,x,
The Sims 2: Pets,2006.0,Simulation,Electronic Arts,0.19,0.38,0.0,0.22,0.79,57.0,9.0,7.3,10.0,Maxis,T,,x,
The Sims 2: Pets,2006.0,Simulation,Electronic Arts,0.02,0.01,0.0,0.27,0.3,68.0,27.0,8.0,25.0,Maxis,T,,x,
The Sims 2: Pets,2006.0,Simulation,Electronic Arts,0.21,0.05,0.0,0.01,0.27,66.0,15.0,7.3,8.0,Maxis,T,,x,
The Sims 2: Pets,2006.0,Simulation,Electronic Arts,0.01,0.02,0.0,0.01,0.04,76.0,23.0,7.7,40.0,Maxis,T,,x,
The Sims 2: Pets,2007.0,Simulation,Electronic Arts,0.41,0.02,0.0,0.04,0.47,65.0,15.0,7.3,4.0,Maxis,T,,x,
The Sims 2: Seasons,2007.0,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.07,78.0,20.0,7.3,29.0,Maxis,T,,x,
The Sims 2: University,2005.0,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.06,81.0,31.0,7.8,49.0,Maxis,T,,x,
The Sims 3,2009.0,Simulation,Electronic Arts,0.99,6.42,0.0,0.6,8.01,86.0,75.0,7.6,886.0,The Sims Studio,T,,x,
The Sims 3,2010.0,Simulation,Electronic Arts,1.27,0.81,0.0,0.2,2.28,76.0,42.0,7.1,71.0,The Sims Studio,T,,x,
The Sims 3,2010.0,Simulation,Electronic Arts,0.73,0.89,0.02,0.3,1.94,78.0,39.0,6.4,55.0,The Sims Studio,T,,x,
The Sims 3,2010.0,Simulation,Electronic Arts,0.38,0.22,0.0,0.06,0.67,73.0,9.0,6.4,20.0,Exient Entertainment,E,,x,
The Sims 3,2011.0,Simulation,Electronic Arts,0.3,0.37,0.03,0.07,0.76,52.0,29.0,3.3,31.0,EA Games,T,,x,
The Sims 3: Ambitions,2010.0,Simulation,Electronic Arts,0.0,0.29,0.0,0.17,0.46,74.0,25.0,7.3,51.0,EA Redwood Shores,T,,x,
The Sims 3: Generations,2011.0,Simulation,Electronic Arts,0.4,0.23,0.0,0.0,0.63,70.0,22.0,3.6,81.0,The Sims Studio,T,,x,
The Sims 3: Late Night Expansion Pack,2010.0,Simulation,Electronic Arts,0.59,0.87,0.0,0.23,1.7,74.0,17.0,5.3,77.0,The Sims Studio,T,,x,
The Sims 3: Seasons,2012.0,Simulation,Electronic Arts,0.0,0.13,0.0,0.02,0.16,73.0,12.0,7.5,48.0,The Sims Studio,T,,x,
The Sims 3: World Adventures,2009.0,Simulation,Electronic Arts,0.02,0.18,0.0,0.38,0.57,81.0,31.0,8.0,72.0,The Sims Studio,T,,x,
The Sims 4,2014.0,Simulation,Electronic Arts,1.0,1.82,0.0,0.23,3.05,70.0,74.0,3.9,2057.0,Maxis,T,,x,
The Sims 4: City Living,2016.0,Simulation,Electronic Arts,0.02,0.08,0.0,0.01,0.1,77.0,10.0,5.7,30.0,Maxis,T,,x,
The Sims 4: Get Together,2015.0,Simulation,Electronic Arts,0.05,0.15,0.0,0.02,0.22,72.0,16.0,7.3,117.0,Maxis,T,,x,
The Sims Deluxe,2002.0,Simulation,Electronic Arts,0.01,0.02,0.0,0.01,0.04,92.0,6.0,8.2,77.0,Maxis,T,,x,
The Sky Crawlers: Innocent Aces,2008.0,Simulation,Namco Bandai Games,0.08,0.02,0.01,0.01,0.12,74.0,42.0,7.9,13.0,Access Games,T,,x,
The Sly Collection,2010.0,Platform,Sony Computer Entertainment,0.52,0.08,0.01,0.08,0.68,85.0,46.0,8.8,172.0,Sanzaru Games,E10+,,x,
The Smurfs 2,2013.0,Platform,Ubisoft,0.04,0.03,0.0,0.01,0.09,42.0,5.0,5.6,21.0,WayForward,E,,x,
The SpongeBob SquarePants Movie,2004.0,Platform,THQ,1.06,0.54,0.0,0.16,1.76,75.0,5.0,9.0,54.0,Heavy Iron Studios,E,,x,
The SpongeBob SquarePants Movie,2004.0,Platform,THQ,0.73,0.19,0.0,0.03,0.94,73.0,9.0,7.8,13.0,Heavy Iron Studios,E,,x,
The SpongeBob SquarePants Movie,2004.0,Platform,THQ,0.4,0.12,0.0,0.02,0.54,74.0,14.0,8.5,8.0,Heavy Iron Studios,E,,x,
The Suffering,2004.0,Action,Midway Games,0.2,0.16,0.0,0.05,0.42,77.0,47.0,8.9,40.0,Surreal Software,M,,x,
The Suffering,2004.0,Action,Midway Games,0.16,0.05,0.0,0.01,0.22,77.0,44.0,8.8,23.0,Surreal Software,M,,x,
The Suffering: Ties That Bind,2005.0,Action,Midway Games,0.09,0.07,0.0,0.02,0.17,75.0,37.0,8.0,23.0,Surreal Software,M,,x,
The Suffering: Ties That Bind,2005.0,Action,Midway Games,0.07,0.02,0.0,0.0,0.09,76.0,36.0,9.1,8.0,Surreal Software,M,,x,
The Sum of All Fears,2003.0,Shooter,Ubisoft,0.03,0.01,0.0,0.0,0.03,36.0,11.0,3.4,5.0,Ubisoft Shanghai,T,,x,
The Talos Principle,2015.0,Puzzle,Devolver Digital,0.0,0.02,0.0,0.0,0.03,88.0,31.0,8.4,124.0,Croteam,E10+,,x,
The Technomancer,2016.0,Role-Playing,Focus Home Interactive,0.02,0.04,0.0,0.01,0.06,60.0,38.0,6.7,116.0,Spiders,M,,x,
The Technomancer,2016.0,Role-Playing,Focus Home Interactive,0.01,0.01,0.0,0.0,0.03,68.0,12.0,7.4,55.0,Spiders,M,,x,
The Technomancer,2016.0,Role-Playing,Focus Home Interactive,0.0,0.01,0.0,0.0,0.01,56.0,34.0,6.8,149.0,"Spidersoft, Spiders",M,,x,
The Terminator: Dawn of Fate,2002.0,Action,Atari,0.2,0.16,0.0,0.05,0.41,58.0,17.0,5.7,18.0,Paradigm Entertainment,T,,x,
The Terminator: Dawn of Fate,2002.0,Action,Atari,0.11,0.03,0.0,0.01,0.15,53.0,19.0,5.2,5.0,Paradigm Entertainment,T,,x,
The Testament of Sherlock Holmes,2012.0,Adventure,Focus Home Interactive,0.05,0.14,0.0,0.04,0.24,65.0,16.0,7.4,34.0,Frogwares,M,,x,
The Testament of Sherlock Holmes,2012.0,Adventure,Focus Home Interactive,0.0,0.06,0.0,0.01,0.07,73.0,18.0,8.0,128.0,Frogwares,M,,x,
The Testament of Sherlock Holmes,2012.0,Adventure,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,64.0,24.0,7.6,30.0,Frogwares,M,,x,
The Thing,2002.0,Adventure,Vivendi Games,0.22,0.17,0.0,0.06,0.44,78.0,27.0,7.4,41.0,Computer Artworks,M,,x,
The Thing,2002.0,Adventure,Vivendi Games,0.15,0.04,0.0,0.01,0.2,78.0,21.0,6.6,14.0,Computer Artworks,M,,x,
The Tomb Raider Trilogy,2011.0,Action,Square Enix,0.27,0.46,0.0,0.15,0.88,78.0,37.0,8.1,60.0,Crystal Dynamics,T,,x,
The Typing of the Dead,2000.0,Shooter,Sega,0.0,0.0,0.05,0.0,0.05,83.0,12.0,7.8,12.0,Smilebit,M,,x,
The Urbz: Sims in the City,2004.0,Simulation,Electronic Arts,0.52,0.95,0.0,0.29,1.76,70.0,25.0,8.2,24.0,Maxis,T,,x,
The Urbz: Sims in the City,2004.0,Simulation,Electronic Arts,0.37,0.22,0.0,0.03,0.62,72.0,6.0,9.2,25.0,Griptonite Games,E,,x,
The Urbz: Sims in the City,2004.0,Simulation,Electronic Arts,0.24,0.14,0.0,0.02,0.4,73.0,19.0,8.4,16.0,Maxis,T,,x,
The Urbz: Sims in the City,2004.0,Simulation,Electronic Arts,0.22,0.11,0.0,0.01,0.34,70.0,28.0,6.5,10.0,Maxis,T,,x,
The Void,2008.0,Adventure,Mamba Games,0.0,0.03,0.0,0.01,0.03,77.0,12.0,8.3,97.0,Ice-Pick Lodge,N/A,,x,
The Walking Dead: Survival Instinct,2013.0,Shooter,Activision,0.46,0.11,0.0,0.05,0.63,32.0,30.0,4.0,410.0,Terminal Reality,M,,x,
The Walking Dead: Survival Instinct,2013.0,Shooter,Activision,0.28,0.15,0.0,0.08,0.51,34.0,14.0,3.6,196.0,Terminal Reality,M,,x,
The Warriors,2005.0,Action,Take-Two Interactive,0.44,0.02,0.0,0.07,0.53,84.0,52.0,8.5,72.0,Rockstar Toronto,M,,x,
The Warriors,2005.0,Action,Take-Two Interactive,0.21,0.06,0.0,0.01,0.28,85.0,55.0,8.2,21.0,Rockstar Toronto,M,,x,
The Warriors,2007.0,Action,Take-Two Interactive,0.23,0.01,0.0,0.02,0.27,81.0,36.0,7.8,21.0,"Rockstar Toronto, Rockstar Leeds",M,,x,
The Weakest Link,2001.0,Misc,Activision,0.05,0.03,0.0,0.01,0.09,63.0,7.0,7.2,6.0,"Activision, Traveller's Tales",E,,x,
The Whispered World,2009.0,Adventure,Deep Silver,0.0,0.08,0.0,0.02,0.1,70.0,41.0,7.6,77.0,Daedalic Entertainment,E,x,x,
The Witch and the Hundred Knight,2013.0,Role-Playing,Nippon Ichi Software,0.07,0.02,0.1,0.02,0.2,53.0,44.0,7.5,80.0,Nippon Ichi Software,T,,x,
The Witcher,2007.0,Role-Playing,Atari,0.0,0.05,0.0,0.01,0.06,81.0,50.0,8.8,1116.0,CD Projekt Red Studio,M,x,,x
The Witcher: Enhanced Edition,2008.0,Role-Playing,Atari,0.32,0.01,0.0,0.0,0.32,86.0,30.0,8.5,1660.0,CD Projekt Red Studio,M,x,,x
The Witcher 2: Assassins of Kings,2011.0,Action,Namco Bandai Games,0.25,0.56,0.0,0.14,0.96,88.0,76.0,8.5,4378.0,CD Projekt Red Studio,M,x,,x
The Witcher 2: Assassins of Kings,2012.0,Action,Namco Bandai Games,0.48,0.32,0.02,0.08,0.9,88.0,82.0,8.3,818.0,CD Projekt Red Studio,M,x,,x
The Witcher 3: Wild Hunt,2015.0,Role-Playing,Namco Bandai Games,1.02,2.13,0.23,0.59,3.97,92.0,79.0,9.2,10179.0,CD Projekt Red Studio,M,x,,x
The Witcher 3: Wild Hunt,2015.0,Role-Playing,Namco Bandai Games,0.69,0.5,0.0,0.11,1.31,91.0,13.0,9.2,3963.0,CD Projekt Red Studio,M,x,,x
The Witcher 3: Wild Hunt,2015.0,Role-Playing,Namco Bandai Games,0.21,0.46,0.0,0.05,0.72,93.0,32.0,9.3,10665.0,CD Projekt Red Studio,M,x,,x
The Wizard of Oz: Beyond The Yellow Brick Road,2008.0,Role-Playing,D3Publisher,0.13,0.0,0.0,0.01,0.15,68.0,18.0,6.0,4.0,Media Vision,E,,x,
The Wolf Among Us,2011.0,Adventure,Telltale Games,0.01,0.02,0.0,0.0,0.03,83.0,5.0,7.7,88.0,N/A,N/A,x,,
The Wolf Among Us,2014.0,Adventure,Telltale Games,0.1,0.07,0.0,0.04,0.21,83.0,6.0,8.4,259.0,Telltale Games,M,x,,
The Wonderful 101,2013.0,Action,Nintendo,0.19,0.1,0.08,0.03,0.4,78.0,75.0,8.5,495.0,PlatinumGames,T,,x,
The World Ends With You,2007.0,Role-Playing,Square Enix,0.49,0.04,0.21,0.04,0.78,88.0,59.0,8.9,283.0,Jupiter Corporation,T,x,x,
The X Files: Resist or Serve,2004.0,Adventure,Vivendi Games,0.06,0.05,0.0,0.02,0.12,67.0,31.0,8.4,8.0,Black Ops Entertainment,M,,x,
Thief: Deadly Shadows,2004.0,Action,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,82.0,61.0,7.3,12.0,Ion Storm,M,,x,
Thor: God of Thunder,2011.0,Action,Sega,0.1,0.04,0.0,0.01,0.15,56.0,14.0,8.0,9.0,Red Fly Studio,T,,x,
Thor: God of Thunder,2011.0,Action,Sega,0.09,0.04,0.0,0.01,0.14,38.0,40.0,5.7,22.0,Liquid Entertainment,T,,x,
Thor: God of Thunder,2011.0,Action,Sega,0.07,0.05,0.0,0.02,0.14,39.0,35.0,4.4,19.0,Liquid Entertainment,T,,x,
Thor: God of Thunder,2011.0,Action,Sega,0.08,0.03,0.0,0.01,0.12,64.0,18.0,7.2,9.0,WayForward,E10+,,x,
Thor: God of Thunder,2011.0,Action,Sega,0.06,0.03,0.0,0.01,0.1,55.0,10.0,4.2,5.0,Red Fly Studio,T,,x,
Thrillville,2006.0,Strategy,Atari,0.55,0.02,0.0,0.09,0.66,69.0,32.0,2.9,52.0,Frontier Developments,E10+,,x,
Thrillville,2006.0,Strategy,Atari,0.18,0.0,0.0,0.02,0.2,72.0,13.0,2.8,39.0,Frontier Developments,E10+,,x,
Thrillville: Off the Rails,2007.0,Strategy,LucasArts,0.38,0.02,0.0,0.03,0.44,70.0,14.0,2.8,40.0,Frontier Developments,E10+,,x,
Thrillville: Off the Rails,2007.0,Strategy,LucasArts,0.2,0.16,0.0,0.05,0.42,70.0,11.0,1.7,30.0,Frontier Developments,E10+,,x,
Thrillville: Off the Rails,2007.0,Strategy,LucasArts,0.13,0.02,0.0,0.01,0.16,73.0,24.0,2.8,34.0,Frontier Developments,E10+,,x,
Thrillville: Off the Rails,2007.0,Strategy,LucasArts,0.09,0.0,0.0,0.01,0.1,72.0,7.0,0.6,24.0,Frontier Developments,E10+,,x,
Thrillville: Off the Rails,2007.0,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.04,59.0,6.0,6.2,5.0,DC Studios,E,,x,
Thunderstrike: Operation Phoenix,2001.0,Simulation,Eidos Interactive,0.17,0.13,0.0,0.04,0.34,65.0,15.0,8.1,7.0,Core Design Ltd.,T,,x,
Tiger Woods PGA Tour,2004.0,Sports,Electronic Arts,0.13,0.0,0.0,0.01,0.14,64.0,21.0,7.4,7.0,Sensory Sweep,E,,x,
Tiger Woods PGA Tour,2005.0,Sports,Electronic Arts,0.19,0.0,0.0,0.02,0.21,78.0,25.0,7.4,14.0,EA Canada,E,,x,
Tiger Woods PGA Tour 06,2005.0,Sports,Electronic Arts,0.74,0.03,0.0,0.12,0.89,83.0,29.0,6.2,16.0,EA Sports,E,,x,
Tiger Woods PGA Tour 06,2005.0,Sports,Electronic Arts,0.35,0.11,0.0,0.02,0.48,81.0,30.0,5.1,11.0,EA Sports,E,,x,
Tiger Woods PGA Tour 06,2005.0,Sports,Electronic Arts,0.28,0.0,0.0,0.02,0.31,71.0,36.0,7.4,8.0,EA Sports,E,,x,
Tiger Woods PGA Tour 06,2005.0,Sports,Electronic Arts,0.18,0.0,0.0,0.01,0.2,80.0,15.0,7.9,8.0,Team Fusion,E,,x,
Tiger Woods PGA Tour 06,2005.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.11,82.0,19.0,4.8,4.0,EA Sports,E,,x,
Tiger Woods PGA Tour 07,2006.0,Sports,Electronic Arts,0.6,0.02,0.0,0.1,0.72,79.0,33.0,6.0,8.0,EA Redwood Shores,E,,x,
Tiger Woods PGA Tour 07,2006.0,Sports,Electronic Arts,0.44,0.0,0.0,0.04,0.48,80.0,44.0,7.9,21.0,EA Redwood Shores,E,,x,
Tiger Woods PGA Tour 07,2006.0,Sports,Electronic Arts,0.13,0.05,0.0,0.01,0.19,81.0,21.0,6.8,6.0,EA Redwood Shores,E,,x,
Tiger Woods PGA Tour 08,2007.0,Sports,Electronic Arts,0.93,0.01,0.0,0.08,1.02,72.0,24.0,7.0,22.0,EA Salt Lake,E,,x,
Tiger Woods PGA Tour 08,2007.0,Sports,Electronic Arts,0.22,0.37,0.0,0.14,0.73,79.0,30.0,6.6,7.0,EA Salt Lake,E,,x,
Tiger Woods PGA Tour 08,2007.0,Sports,Electronic Arts,0.49,0.02,0.0,0.04,0.54,80.0,45.0,7.8,26.0,EA Salt Lake,E,,x,
Tiger Woods PGA Tour 08,2007.0,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06,81.0,10.0,7.6,8.0,Exient Entertainment,E,,x,
Tiger Woods PGA Tour 09,2008.0,Sports,Electronic Arts,0.34,0.22,0.0,0.1,0.65,82.0,34.0,7.2,9.0,EA Tiburon,E,,x,
Tiger Woods PGA Tour 09,2008.0,Sports,Electronic Arts,0.35,0.23,0.0,0.07,0.65,84.0,41.0,7.8,29.0,EA Tiburon,E,,x,
Tiger Woods PGA Tour 09,2008.0,Sports,Electronic Arts,0.07,0.18,0.0,0.1,0.36,53.0,4.0,5.5,6.0,Exient Entertainment,E,,x,
Tiger Woods PGA Tour 09 All-Play,2008.0,Sports,Electronic Arts,0.8,0.47,0.0,0.14,1.42,81.0,18.0,8.7,34.0,EA Tiburon,E,,x,
Tiger Woods PGA Tour 10,2009.0,Sports,Electronic Arts,0.6,0.36,0.0,0.11,1.07,88.0,44.0,8.8,57.0,EA Tiburon,E,,x,
Tiger Woods PGA Tour 10,2009.0,Sports,Electronic Arts,0.42,0.25,0.0,0.11,0.78,81.0,38.0,7.7,9.0,EA Tiburon,E,,x,
Tiger Woods PGA Tour 10,2009.0,Sports,Electronic Arts,0.39,0.2,0.0,0.06,0.65,80.0,51.0,6.9,20.0,EA Tiburon,E,,x,
Tiger Woods PGA Tour 11,2010.0,Sports,Electronic Arts,0.37,0.33,0.0,0.13,0.83,78.0,40.0,6.7,17.0,EA Sports,E,,x,
Tiger Woods PGA Tour 11,2010.0,Sports,Electronic Arts,0.23,0.25,0.0,0.06,0.54,84.0,29.0,8.3,23.0,EA Sports,E,,x,
Tiger Woods PGA Tour 11,2010.0,Sports,Electronic Arts,0.28,0.19,0.0,0.05,0.52,79.0,51.0,7.8,19.0,EA Sports,E,,x,
Tiger Woods PGA Tour 12: The Masters,2011.0,Sports,Electronic Arts,0.52,0.25,0.0,0.11,0.89,80.0,41.0,7.3,17.0,Electronic Arts,E,,x,
Tiger Woods PGA Tour 12: The Masters,2011.0,Sports,Electronic Arts,0.4,0.16,0.0,0.05,0.62,80.0,50.0,6.1,25.0,Electronic Arts,E,,x,
Tiger Woods PGA Tour 12: The Masters,2011.0,Sports,Electronic Arts,0.2,0.11,0.0,0.03,0.34,85.0,14.0,6.7,7.0,Electronic Arts,E,,x,
Tiger Woods PGA Tour 13,2012.0,Sports,Electronic Arts,0.24,0.21,0.0,0.08,0.54,75.0,14.0,5.7,9.0,Electronic Arts,E,,x,
Tiger Woods PGA Tour 13,2012.0,Sports,Electronic Arts,0.29,0.18,0.0,0.04,0.51,77.0,47.0,5.6,39.0,Electronic Arts,E,,x,
Tiger Woods PGA Tour 14,2013.0,Sports,Electronic Arts,0.16,0.14,0.0,0.07,0.37,74.0,28.0,3.8,26.0,EA Tiburon,E,,x,
Tiger Woods PGA Tour 14,2013.0,Sports,Electronic Arts,0.21,0.12,0.0,0.03,0.35,77.0,28.0,6.2,26.0,EA Tiburon,E,,x,
